objectid,mfgid
217934,SHK-N1806-EN
255902,SHK-N1806-EN
287507,935006
1663,CL056-370-2019
268221,WPUB041
3986,DCG3003
194062,ARTG003
360212,ZM8000
368463,223772
374173,FFGD3009
374173,SWG01EN
374173,FFGSWG01
334187,87547
334187,WZK87547
359835,BGWZK89700
216497,SPI001DI
351651,RTRO01RES
303676,blackrock-LUM034OH
303676,TFC28000
303676,BLACK006
69601,LK0115
361212,1180120
367047,57808E
367047,57808G
363183,57174G
364792,CMNZGU01FR
204516,9788869810329
204516,"878 - Vikings Edizione Italian"
364636,999-ELD01
368465,GCQW
369536,130014638
321035,MN010-718
152492,GAW40-13-60
317716,GAW40-05
318556,HL9010
277927,bts-brd-game-fbm
30933,9021DVG
350755,CSGKOTMI
355957,MEAD03
235375,SFML01
33259,ADB6100
27117,ANI01
27117,200489
169795,43220-181058
329484,PYR01ENFR
359999,LOG0155
367490,PHG-3900
344620,EMPPM01
246192,CMNGIZ002
364186,BI5656
332390,HPGSTG2660EN
272739,BI5646
368,1
328565,KYM0801
332397,HPGSTG2661EN
355276,BI5642
154895,33258
311191,LDNV34
311191,LDNV3401
311191,LUND0007
365056,EGGD0008
233958,221252
367272,27348
307386,RMA111
323834,6059548
323834,6063731
324759,FG3200
259374,683320
240567,SKE48013
377873,49427
330036,"Lookout Games"
330036,LK0140
276107,SMGEN
244080,RIO619
244080,RGG619
244080,880420
215526,25
367476,G006_0
285533,305302
336811,001
367027,87564
356510,223287
356510,GTG73618
356510,GTGSISLFTFL
284842,LDR2123000
232824,62406
255360,WZK87532
255360,75101
374562,SWP01EN
374562,FFGSWP01
303553,MATBUT007981
349998,STM152
267127,INPAON52
267127,ZM4904
300930,IEL51758
367396,IBCAVABB1
300930,517730
300930,"Schotten Totten 2"
282439,SUSTLUX
282439,FRG00027
342444,ERA19531
380346,PizzaCardGame7
380503,6799
328866,com.DefaultCompany.MyFathersWo
171879,6566720
269144,ZMGZH005
16395,R3317-0
344341,SBESFFS1SK
8804,331657
8804,LOO420
329533,ZOCH601105141
329533,601105141
328866,RGS02396
278241,102345
144540,CMNKB0013
351526,HGGD0007
311988,57336G
325494,AWIV01
325494,AWAISSCORE
305096,57330G
346501,CSGMILLEFIORI
370591,51240E
345584,RR01FCEN01
263895,222767
345868,STR23001
355888,PAN202208
363369,CC417
363369,CZ119
368058,PAN202203
313807,BGC07001
336851,AEG7055
351817,mz1234
351817,CMND1237
363307,GHE234
331224,CMND1233
335116,32000TFC
358124,ZM7871
343130,87513
343130,WZK87513
358124,HIGD0507
316412,PAN202110
291845,SKV1194
237179,eg102357
341048,RIO600
341048,RGG600
300192,1961
367220,BOMSSP01FREN
267979,SIT0021G
299684,518249
299684,"Khora Strategiespiel von iello"
296063,AW12MMAWG
320718,PE_32x26_500_P
320718,MTGBFFHID001529
376966,BG-FT-0004
291962,3665361057857
266504,130011557
334829,BIL6002
311900,FCI-1920
183284,GME-FF
313649,21758
313649,02051
180020,108644
180020,1138753.62
180020,646239
206931,6029SG
235488,55118G
232394,si11
325635,700513
325635,"Unmatched: Rotkäppchen vs. Beo"
236206,3760212172632
239307,SCUNL03FR
239307,SCUNL03IT
181621,UBISWI19
196421,AEDD2IBC
224653,EECMRS04
213984,RGG315
223782,CMND0087
375700,02304
366259,CGA07003
366258,CGA07002
340899,TFC31000
375698,02302
340899,BAN016GA
378604,4260410770436
378604,043
366900,9610DVG
118247,TIKILNEN1
343833,LKY-TSP-R01
343833,223546
118247,646307
337787,646313
378381,EAY00000
361840,LUMSDO012
316632,MDC
352734,TOD-GAME2
342062,"RGS 02417"
380854,56445
150927,GRY101493N
167828,GRY101493N
144599,CMNKB0014
357316,BLM059CA
341416,680572
363086,683351
366278,682804
376472,683771
378851,10038060-0001
255664,846626027942
378565,18287G
378835,65504G
378566,66029G
361850,51884G
359132,57027G
378834,66030G
281075,WTV_FR_EN_001_012020
281075,WTV_PL_001_082020
281075,SDGWELCTO06
380137,20964
379977,20995
2086,20945
2086,207541
2086,84731
108862,20946
375697,20963
375649,20957
375696,27461
377899,51454
377738,49430
377779,49429
378248,49423
377723,49414
244455,40638
377718,49422
378251,40642
364942,SMFB01FR
364942,SCO027FL
364942,FB01EN
360056,SMZAC01US
360056,LSMD0016
368119,SWGOS-EN
368119,SWGOS
334652,TWK4010
348216,ACG052
374108,AG1470
358812,GME-BB
360709,GME-QEX
360709,GME-BTR
200853,GME-HB
360715,GME-KBM
360699,GME-QEX
377718,6029SG
283094,MAD28
283094,FFGMAD28
242213,IEL51555
228552,IBG0AED6
223914,IBG0AED5
233891,LFCABH223
226520,FKS6940360
367379,CC420
358219,DVRDEVHOMESWEETE
41916,LRG736
363089,BGREGUML
43443,FSD1016
359644,260
357563,GAKR
341583,680503
362587,2022-FISH
364994,LKY-TBB-R01
364994,222840
335664,APE4020
251433,222683
372433,QPYONK
365130,PAN202206
365130,223551
366327,PAN202117
372433,1179514
355887,PAN202207
355887,CAT042SO
349131,PAN202202
349131,08819908107
349131,CSGSPLITTER
347311,PFX1500
341315,OG01SPPOR
341315,"Ole Guacamole"
321244,SGS504
321242,SGS502
367522,DLC1SG
365876,87566
365876,86046
367421,87580
367421,223079
359827,87561
359827,79653
359587,87516
367978,87557
367978,223537
349344,FRG00061
365879,87555
365879,80942
374266,87528
357079,87523
5895,H0698936
381428,PP8306
256609,FERGRELMAABBCC
322816,LOOD0043
381510,DL001
331820,"AEG 7085"
368517,14DMAWGDTE
367517,31020
381327,"RGS 02576"
344789,STG22-S013-EN
356742,51230G
378839,SV05EN
378839,ASMSEV7EDEN02
378839,7EDES02
3086,6622549
175156,6793584
295293,"Board Game"
354256,DYE-1008
274075,TFA-QK1
357581,TFA01003
308586,TFA-QK2
264398,CSGKANAEXP
335131,CSGSTICKYCTHULHU
299659,39027
347117,69963
357079,77213
363289,84077
367978,88681
244521,NSG860
55690,kdm019
9216,22160049
232405,WLB01
54,TIK01
92415,SCSK01ML1
258210,BLZ003PSC
96913,20092
5404,DVG9029
349116,312
355940,08211
366585,09221
361639,38221
363486,48222
361639,DVG5744
363487,48221
363489,48223
25669,32016
357483,PLK100
308762,AEG7115
308762,7115
349810,AEG7075
360332,MOTU0003
324657,BATBSGCSC004
370235,COJD0004
266592,DLBTAC
266592,DRW92231
367992,59057E
367992,59057G
365103,18345G
304620,WOT01
370736,581819
370736,"Die geheimnisvolle Hütte in de"
370735,581826
370735,Großstadtdschungel
362874,953297
362874,Barrakuda
362874,803233
288533,HL5000
288533,CSGFISHNFLIP
341932,CSGFLYHOME
341932,953280
341932,"Fly Home!"
341934,CSGJUSTWILD
365983,CSGMADA
299573,HL8926
365982,CSGTOKO
370438,001
315975,HR043
302876,HG080
329862,HG063
329862,51937
329862,3760175519376
351972,LULI01
351972,592421
351972,"Inseln aus 1001 Nacht"
354258,308003
354258,Aetherya
27948,882561
27948,"Beppo der Bock Jubiläumsausgab"
354313,882530
354313,"Fabula Rasa - Horror"
354324,882639
354324,"Fresh Fruits"
340498,HANSEL-BIL
340498,882660
340498,"Hänsel und Gretel"
361335,KYH001OL
354328,882578
354328,OverbooKing
361335,ASMKYHBUN01UK
313723,882684
313723,Samoa
313723,999-SMO01
354729,22101
322373,10118
322373,JUM19893
197108,19908
360696,JUM19873
197108,19820
362693,LK0158
344117,220917
363203,HB004-781-002200-06
321016,Th01
321016,MATTHI002263
295293,Th01
363455,400302
363455,"Keydom´s Dragons"
232361,AV02FG
382465,SPTWIST-EN
382464,00921
277659,223435
363481,RIO628
285115,221113
254127,AGR001
342703,26931
356381,74903
345161,15712
363892,76901
368954,27520
348554,057ACG
311725,ACG410152
332772,APO-REV-001-023
368123,02251
363077,AWGAW08FNX1
367809,RWBYCR02AWG
330478,AAX6002
307299,RTPA210
368275,F7539
289550,BWR0911
289550,60546989
165628,HINT1
165628,BEZD0001
367362,400176
358790,2-5
358790,BLM065FA
359878,646316
369870,BLM063CA
366067,3664824001550
341876,TCGCPOTFSDH
321438,"RGS 02073"
249768,72020
238277,JPG626
238277,56587
382621,01047
305761,SD-SDGWHARID01
350205,FL21053
311988,frostpunk5674645
382736,WCDIv1
382736,859575007187
341286,CC292
331820,AEG7085
358854,99056
342927,GHE207
343833,GHE222
365601,3664824001567
271652,226230
324657,225781
375852,226368
344789,226546
247103,226752
231942,226211
192802,226751
358557,226678
361212,225271
366752,225696
303676,225994
329484,226819
271648,226228
367498,224197
181099,226221
351651,226607
374266,225570
254386,51111
324759,226438
271649,226227
173804,224195
177736,ZM7691
217990,CPS1113
209863,CPS1042
328479,ASMLUDLF01
306300,CSGLITTLEFACTORY
367361,PES51851E
356742,PES51230G
364766,PES59062E
353150,PES59056E
235802,TMB-GAME-002
367992,PES59057E
267359,RANLTC01EN
274557,RANLTV01EN
376683,SWDAR01EN
361241,STVAAEN
361240,STVIVEN
192135,TMB-GAME-001
379056,60002038
6535,"170 7149"
385646,SKILL405RR
173346,RP7DU01
334187,62321
186772,WZK71876
365453,BOMLAS01FREN
365843,SP-LS-MOCDE
363039,CAPD0001
366468,CC364
366468,CC363
366464,CC373
366457,CC375
336292,CC-COLL-DE
254683,DAO-42100
337098,LEGIONLOVFR
329546,LEGKIWI01FR
350637,CK-RCA-100EN+ES
329228,220929
355328,220930
371638,040
320829,E7A-C01
323058,EWP03
323058,90790
323058,57332G
348222,VANVRGAP10
291520,VANVRGAP9
269727,VANVRG333
291523,VANVRGDP2
337853,F01FGA
248125,FFOMONUCLAUS01
337853,INT74069
321742,AWRD0015
324895,GU668
371449,306843
340040,BOG951
340040,09040
340040,HCM55195
368523,IDBS1
368523,IDBG1
159492,106573
120677,15012
293348,F&B_CLASSIC_RHINVDORIN
293348,79335
360212,81827
277659,VANVRGFG000
310175,VANVRGFG005
348554,ACG057
357483,PLK101
350184,IUG011
350184,SKE48016
378291,RIO629
332772,53071G
371972,BGIERUML
356123,SCO032TU
324090,LEGSCAR01FR
295609,EHP0044
352697,34000TFC
352697,34000
383179,31024
331106,TWOW01
331106,REBWIT01
367466,DWDD0006
362986,BDJTDVEN
311475,MTU-KS01
328124,102409
365056,ESG50200EN
555,87586
346625,2
346625,1
344427,CC339
367206,LIBMYSTKID01EN_
367206,LIBD0018
331343,LRG3029
323903,LRG3027
319263,LRG3018
306494,LRG3051
359744,LRG3050
167412,LGI59020
201399,LGI59026
264205,220919
344118,220918
265784,CLEO_SOA_PREM
366981,90139
366984,90392
366911,90142
339741,BRGNOR015DE
339743,BRGNOR017KEE
339742,BRGNOR016SE
358998,606101979
365626,4132
365659,08819900038
365659,130014470
370566,4129
370566,130014476
368318,1005
370566,4514
370566,08819900040
361923,PROES7929
367964,PROES7927
365305,PROPPG7905
365308,PROPPG7903
365454,PROPPG7902
335172,RTID0002
347112,STR22004
347112,fusec
334646,053ACG
334646,ACG053
311725,JDPSMP075
368093,01658
191612,GMT1807
113517,53943
199792,GSUH2600
319422,GSUH2600
72809,KMG001
72809,40992
319910,WYM07220
386366,RGS00587
328565,31017
351538,BGBAMBML
358246,L99-DBD01
358246,222486
358124,HIGCARFC01FR
313807,223813
307561,SUDSDE11
256713,ASI-0090
365104,291
150,PIT007
150,"PitchCar Extension 6"
276086,MIBD0005
325941,GSUVPG2509
329716,PLG2213
329716,POP00411
359502,castingshadowsdeluxe
241066,PAP01
317321,MGDD0102EN
331401,LRG3052
250291,CBAXGATMLABC
307683,VANVRGFG001
366067,BLOD1010
295293,AREARTG019
359142,FGGSA03
359142,51124G
368431,PIX1165
299838,BBRRGGD
340672,1026861
319579,CRAOCT01
327313,177655QSF
327313,PKGamePack_muse
316919,94157
292748,1027797
369816,1028421
299607,localization_B07F97SJRN
317411,0655003984279
350431,NANO-01
341943,BND0060
299604,GGDAL02
364020,GGDHH05
155987,ABY01B
232197,ABY05
351600,AWGAW12MMX01
331131,MYTHMGSFB035
331130,MYTHMGSFB036
322093,MYTHMGSFB040
294175,98381
336929,1024037
366202,192757
359234,LDNV440001
359234,LDNV4401
347146,78221
329058,ARLFOF102
298229,ROX205
298229,ROX202
180901,MGD1036E
229414,MGD2016E
229414,MGD2005E
331408,ENG
368854,RIO635
368930,RIO637
368930,PDV05002
269412,AREBLRW007
269413,AREBLRW008
269410,AREBLRW009
269411,AREBLRW010
269414,BLRW002
268797,AREBLRW006
370231,17564G
310974,252BGM
310974,BWGBGM252
369411,18191G
369410,18190G
356114,PES19012E
356114,19012E
370234,19013G
287075,VANVRG207
287075,57462G
319420,8186
319420,STG2603IT
366050,51314G
295361,56324G
257,KDRL-CORE
286985,FFN5003
286986,FFN5004
286986,56323G
294635,FFN5002
294635,56321G
370230,PES18288E
370230,18288E
370230,18288G
356744,51983G
370229,18276E
370229,18276G
332853,348rr
338117,TET001BEG
338117,221739
338351,WAG001BEG
338351,221738
366488,DOW720035
363093,GMSHIPML
363093,BGMSHIPML
363091,BGMSCRYML
357475,fuhir
292509,EN_TSP01
369162,FTGTHD01
324246,20015619338
329293,646303
310203,GLGTEP
341501,HITGDM2140
341501,GDM2140
319754,GKMA
283137,81491
313718,part_B09J1MWBBV
367351,ZH012
367351,84395
602,HG010
328536,HG014E
328536,HG014
371071,HG013E
371071,HG013
296736,SDM-1001
297317,SDM-RW
314393,Wutaki-01
301019,HGGPIC07R01-ENG
358805,51996
358805,CSGKONY
358805,700391
358805,"Infernal Wagon"
364182,51889
364182,CSGKOTWICKED
344405,682545
351865,683085
322703,741761
366316,692867
366318,692866
366318,592866
356312,683108
366316,683375
366318,683269
291436,35563
291436,BLU1011
340288,part_B09KCJGJCR
364690,683399
28258,712679
8307,SJG1201-3E
230508,JASMMBGBP
187366,CN3103
176936,HFBB01
13551,275
13551,RIO275
230769,CSWGT001
206904,part_B06XX6SXP6
206904,SG_B06XX6SXP6_US
198953,SMG37
244769,212214
193670,part_B0799GY1XT
261526,209851
225163,ESG50000
69130,GMT1206
141614,PLE66400
39217,GMT1105
39217,GMT1105-11
91080,141979
202819,MT-GNOM-001
202819,CONGNOBAS01
322289,SKE48082
354672,PGETOE01FR
376747,AEG1031
355483,ABTOW01
367201,y00629499b252220f26039
279198,410039ACG
254513,3771
254513,SK3771
357726,POP00417
254513,CC233
360896,GLGTEVRE
360896,TEV01
379644,PAN202115
379644,222107
108831,KUL
108831,Fox-Kulami-USA
304766,SFGOWCG-EN
361241,STVAA
320829,E7AC01
3262,9075411
17027,0
2539,DF009
336929,1
336929,1027637
273938,00092
351937,518980
351937,"Carla Carmel"
359171,51948
359171,CSGCOSMICRACE
359177,51960
359177,CSGFARMFURIOUS
359176,51959
359176,CSGHAPYFAM
359172,51958
359172,CSGTENTACOLOR
315177,51544
315177,"DNXP12 -TT"
279355,DNXP10-LWIFG
315176,DNG001-USMUL
329400,COW001-SHITE
315177,DNG002-TTMUL
352725,LUM050SP
303672,PAN202116
303669,LUM022MA
303669,CC424
253696,ARE19034-FITNA
232461,AGS22075
203321,220793
203321,AREW19024-TWWE
339076,AREWOTR018
361214,ONKOOC
328519,PSG115
361214,1179444
351765,6673
360032,6681
369403,6686
353382,6687
363498,6650
363498,"Turtle Bay"
359113,6684
348532,6675
348532,"6675 - Split It"
321215,RGS02312
368079,PLG2231
245994,PCG010-0000
245994,89546
346438,POP00412
346439,POP00413
346436,POP00416
330655,PLG1236
367245,0675PLG
367245,POP00407
346435,POP00414
363351,4010350106730
359447,Keine
359447,20323
2792,20897
366753,27285
368941,27328
335528,60001912
366753,27278
368948,27353
335528,27030
365307,20914
369007,27344
317511,RM002
369519,ASMHPSEN01
337911,SSG10034
370577,49416
355249,49389
370579,40635
337831,SSG10032
337909,SSG10033
336597,LUMSDO09
327402,SCODQ01EN
276832,869449000121
327402,SCOD0102
366756,1
141090,SPF32040
344814,6059548
313047,AUZR1SHG
367704,6065695
325237,BLAD0010
366397,SYLCOL01FR
343028,SG007
287285,001
287285,0659701375544
367891,02406
358796,02402
367667,02401
367952,02413
367761,02278
203885,02403
367772,02409
365534,02404
367763,02408
348463,221053
238412,HP1COR
367772,02289
367763,43046294
367763,"Vabang! Kobiety vs mezczyzni"
63268,SP101
370128,601105167
370127,601105163
371436,CORHP01ML
371436,CSGCORTEXHARRY
365307,4005556209149
281132,COVKIN
244082,410
244082,RR410
358219,HOMSHN
356123,CSGTURING
354729,CSGWONDERWOOD
37624,CASKU4332
327402,CSGDREAMQUEST
2915,4872
2915,4099268
356510,SISL-FLFF
40531,WOC41437
332772,105700
347802,GIGD0010
347802,GFGA
371922,GGRAU01EN
385415,GLM1IBC
371482,RAMIL
324512,225152
324558,225153
334767,LKYIWW-R04-EN
334767,BLU1455
334767,BJ118IT
382507,RANBB01FR
382507,RABRA
358807,RESGLSQ02
388328,DYRKYF
370439,HID00009
337277,732788
263736,WK73140
318243,81037
348602,GPC200
348602,GCS301
374502,STG001
374502,CMNSTG001
344992,CGA08001
330510,MAT-YUC-001
351476,682385
273437,GMT-2222
334590,GMG040
320780,LK0163
248490,GHE169
369282,RISE-01
326937,REO9314
369142,BGSFML
317526,MTU-KS01
196496,43227-1488
196496,SG_B06XX94Q7L_US
371431,G9029
346965,NMG60090ENFR
378200,57810G
304051,200888
319263,221242
312959,235145
306494,219196
265784,203607
359744,219197
323903,221243
331343,221241
174785,AYG5424
198928,IEL198
381327,RGS02576
719,1
9800,138038
356224,9798409015374
358019,9798415813056
144797,FD01
342070,REO9400
321608,hegemony
342070,chrome123
258779,STR23003
380607,EGGD0009
354934,226742
255456,81352
255456,2006
351913,BND0068
233371,DWD03000
380938,SCOD0089
380938,ASMSCARC01EN
365717,Clca01
307044,223420
383179,TM601
351991,WB1
292375,AWGW01
361241,BLAD0019
358987,9798430845759
375277,V0105
5759,9677437
137155,MVCG0001
354859,9798796248027
239464,TOMENGBEIAABBCC
360915,GGDJPG640
173346,SEVEN07-ASM
255262,LK0050
351937,CSGCARLA
370566,triggs
332772,MATSREV1
366756,SKE77004
176734,MIGEE100
377873,CSGNEWEDEN
173346,7DU-EN01
324512,WWGKA400
367498,GTGSISLHRZN
342921,2302
24159,331640
299253,Zubehör
302669,Zubehör
275530,RGS02002
241831,RGS00848
222190,WZK71925
255370,CH2048
260645,HON-1565-1ST-20
313,69254
260785,uuw322
73369,TYV26621
73369,TV26621
199478,SG6010
53383,LFCABB284
392047,MATH101
159207,90033
341286,Zubehör
379297,GFBF01UK
346199,BTW01en
346199,FFGBTW01
346199,FFGD0179
366790,TWK4600
352454,GME-TRB
377480,RIO638
370130,1028415
353150,SPI007FY
369154,001PSCDOG
256704,3WSSOLBG001
294047,7090054090402
359764,"AEG 7105"
343525,havoc314
382509,AHC74
311475,220985
366023,CMNMZB01FR
316042,HITTSS135
225482,RIO639
378983,LOOD0057
330769,PIX1076
295159,2303
344768,AWGDTE13MS
347805,928715
346246,TFC04500
360121,0013WSMSCBG
369898,GME-POL
370193,GME-RTJ
310267,AWGAW13MF2
392097,DH8PG
385799,BEZSCRM
380925,MAGX
377032,LNG2023HORT
377576,2023-GALA
274085,1701
368465,GDQA
368465,"GDQA- MLV"
355632,SND0071
358387,SIF00060
380891,RIO644
371482,RANMZ01EN
352979,STOLT2EN
391741,F6426
373877,LWSLBG103
338476,CC260
268012,732801
275586,"GMT 2211"
366456,LKYMSHR01EN
366456,103731
366456,31021
392023,27489
361850,LKYNMLR01ML
388745,0810011725621
317321,DDKS1
90568,unknown
347638,"GMT 2212"
337389,6062263
383242,MD01EN
383242,FFGMD01
355997,chrome123
340526,TWOW03
340526,REBWIT04
378200,JDTR
177096,50857
380105,IEL70092
380105,CSGBOARDEXP
260789,SG008
386148,LUARC01EN
354201,TGTUNED-EN01
354201,JUE-TCG-TUNED-ES
366162,SGC4EVR1
378848,PZE20130EN
334207,LON00111
334100,CPS1166
382229,69973
358738,SC1SGAEC
358738,226549
358738,INT74094
364541,RVM028
300583,1026567
324413,BGZ115926
324413,BGZ115926-EU
298378,CC267
298378,CI267
340928,DV1-061
298378,CC268
352482,AGS21070
377715,49435
377715,CSGMILLEFIORIEXP
208974,"GMT 2019"
317511,TINFR01
191925,HL8908
191925,8908
235817,SPF32052
354776,VANVRGFG007
354776,103895
325635,CSGUNMATCHBEOW
332402,2123
143515,na
220517,MEP200
375374,226371
248591,FEU63578
313073,GMT2122
202721,"GMT Games"
202721,1902
325889,labyrinth234
354777,97616
354777,VRGFG008
252556,MATBSK001696
289937,2215
361905,LOF01
361905,PGLOF01
300323,GMT2117
368609,AB-CORE
368609,ABCore
320735,Zubehör
366495,OSPGAM051
295159,GMT2303
342921,GMT2302
256960,WGG101
277458,KLU4
277458,130011353
271321,CABOBEZ
271321,BEZ00032
300664,GMB012
358739,SC1SGAEC
358739,226549
317844,91734
326936,CSGUNMATCHTEEN
330403,092194ONK
281960,KINGDOM_DUEL_UK
353562,103689
334065,verdant234234
306676,FLF-TAL017
293474,WOLF0001
293474,ARCWOLF0001
293474,WOLF0014
284118,GMG036
272655,GCG013
347307,RIO612
347307,RGG612
352483,DV1-063
352483,WS-LWG-2202-FIR
293941,DCG0600
319348,ARQ100
338020,93681
322050,KOLLOS001017
346083,DUNE03
346083,GF9DUNE3
320061,CPA1090
320061,1068
346083,GF9DUN3G
323529,223270
343468,RGS02256
241805,ASL-AVA
241805,IGS-AVA/50
350079,220839
325810,11060
286788,GIR09000
320855,L99-SA001
343899,2TOM321240
356133,PH3301
356313,692864
356996,130014204
339924,BTW200
358515,SM004-000-002200-06
320858,L99-SA002
360706,GME-OTN
320859,L99-SA003
364008,CGMMD01
319078,1
364679,6065481
369635,GHE215
316494,GMT2110
275849,223290
351540,WALKIETALKIEENDEV
351540,BGWALKIE
362600,683030
338364,BTW100
351292,20867
351292,20866
358000,883462
330097,SFG040
330097,92748
300407,"Reincardnated First Edition"
343133,Mad-SUBV9803
364042,363061
364042,Moesteiro
373084,109-15
321244,103030
249410,Zubehör
249411,Zubehör
388745,RGS02564
340523,TWOW02
340523,REBWIT03
323848,RTPA2131
379578,STM153
379578,104095
274795,AWTG02
274795,AWATGENGSG
298752,IWW-R02-ENLKY
298752,LKYIWWR02EN
245845,AWRD0008
245845,NEM05
358740,D1SGAEFN
358740,226547
363332,850038580032
354779,97618
354779,103882
349606,WYM10221E
343470,RGS02464
313533,GF9ALI03
358536,SMDE-ROOK
392147,F6646
375650,11195
313475,MAT-KEM-024-875
371429,51236G
315200,215313
315200,WZK87519
371429,LULF02FR
363699,HG031
358739,SGAEDSC1
358740,SGAEFND1
292375,AWAGWENGCBK
855,0655132001656
855,165
478,ZC01
478,ZMGZC01
826,RIO546
926,CN1077
362588,IPRSSP-NB
330510,MATYUC001023
341943,BND0061
354934,RGS02510
359142,FGGSA05
351913,BND0062
393877,6066915
104590,FSD1017
382509,FFGAHC74
41541,LOO-037
251412,GME-OT
286896,BSBG
362457,858
380938,SCARC01EN
277927,GME-BTS
337765,OSP44842
348073,OSP50072
354776,VRGFG007
354779,VRGFG010
360706,GME-PNY
343274,OSP50300
354273,QNG10663
293782,FV3001
386853,FV3005
386851,FV3003
386852,FV3004
324750,00195893929832
379078,226725
12,TFC20000
12,25C20000
5869,Mordred
382311,MEC111
382311,FFGMEC111
394331,SWP30
394331,FFGSWP30
320778,ANK280
320778,tsx04fr
313056,10169
313056,51986
257379,243679
320777,ANK270
368348,F5813
320777,GHE168
303600,MUN003
303600,Zubehör
303600,CMND1302
302643,ZX05
300872,DTE10AQX1AWG
300872,ARWDTEX1
366744,STNOWAREN
366744,STNOR2
366746,STNOWILEN
375115,RIO592
389917,SWP12
389917,FFGSWP12
368767,MEC109
368767,FFGMEC109
376794,226609
376794,73667
389916,SWP04
389916,FFGSWP04
334888,GLGTEDUST
347149,AHC66
347149,FFGAHC66
364426,IBCAEPF1
383818,FFGD2941
308505,ANK003
308505,CMNANK003
382310,MEC110
382310,FFGMEC110
382310,FFGD2843
